#meleeweapons																												
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	WeaponClass	WeaponSubClass	IsImplicit	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory			
prison_mask_2		Prison UnchainedBelt Possesed	1	20	1.25	1	Helmet	Cloth	Default	76	0	false	sint_cloth	blunt 2 pierce 2 lacer 3 fire 1 cold 3 poison 1 shock 3 beam 1	TRUE													
prison_light_helmet_1		Prison UnchainedBelt	1	120	1.25	1	Helmet	LightArmor	Default	82	0	false	kevlar_armor	blunt 3 pierce 3 lacer 2 fire 2 cold 3 poison 1 shock 1 beam 1	TRUE													
prison_heavy_helmet_1		Prison UnchainedBelt	7	850	7.5	1	Helmet	HeavyArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 7 lacer 7 fire 7 cold 6 poison 6 shock 1 beam 1	TRUE													
military_cap_1		Military SheduThousand	1	60	1.25	1	Helmet	Cloth	Default	79	0	false	workwear	blunt 3 pierce 3 lacer 2 fire 1 cold 3 poison 1 shock 1 beam 2	TRUE													
military_mask_1		Military RealWare SheduThousand UnchainedBelt	1	30	1.25	1	Helmet	Cloth	Default	79	0	false	cloth	blunt 3 pierce 3 lacer 2 fire 1 cold 3 poison 1 shock 1 beam 2	TRUE													
military_doc_helmet_1		Military Medical	4	300	3	1	Helmet	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 6 lacer 6 fire 2 cold 3 poison 3 shock 1 beam 1	TRUE													
military_light_helmet_1		Police Military SheduThousand	2	150	3	1	Helmet	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 6 lacer 6 fire 2 cold 3 poison 3 shock 1 beam 1	TRUE													
military_light_gasmask_1		Military SheduThousand	3	300	3	1	Helmet	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 6 lacer 6 fire 2 cold 3 poison 3 shock 1 beam 1	TRUE													
military_medium_helmet_1		Military SheduThousand	5	500	7.5	1	Helmet	MediumArmor	Default	124	0	false	aram_armor	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 1 shock 1 beam 7	TRUE													
military_heavy_helmet_1		Military SheduThousand	6	800	7.5	1	Helmet	HeavyArmor	Default	130	0	false	aram_armor	blunt 7 pierce 7 lacer 6 fire 6 cold 6 poison 1 shock 1 beam 7	TRUE													
military_power_helmet_1		Military SheduThousand	8	1400	7.5	1	Helmet	PowerArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 7 lacer 7 fire 7 cold 6 poison 6 shock 1 beam 1	TRUE													
laborer_cap_1		Worker PlanetBridge Grasshopper	1	20	3	1	Helmet	Cloth	Default	104	0	false	sint_cloth	blunt 1 pierce 1 lacer 6 fire 6 cold 3 poison 6 shock 1 beam 3	TRUE													
laborer_warm_hat_1		Worker PlanetBridge Grasshopper	2	100	1.25	1	Helmet	HardCloth	Default	82	0	false	sint_cloth	blunt 2 pierce 1 lacer 3 fire 1 cold 3 poison 2 shock 3 beam 1	TRUE													
laborer_medium_helmet_1		Worker PlanetBridge Grasshopper	4	370	3	1	Helmet	MediumArmor	Default	111	0	false	spacesuit	blunt 3 pierce 1 lacer 6 fire 6 cold 1 poison 6 shock 3 beam 1	TRUE													
miner_gasmask_1		Miner CoreWard	2	150	3	1	Helmet	HardCloth	Default	104	0	false	comp_workwear	blunt 1 pierce 1 lacer 3 fire 6 cold 6 poison 6 shock 3 beam 1	TRUE													
miner_medium_helmet_1		Miner CoreWard	5	500	7.5	1	Helmet	MediumArmor	Default	130	0	false	industr_spacesuit	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 7 shock 1 beam 1	TRUE													
miner_power_helmet_1		Miner CoreWard	7	1000	7.5	1	Helmet	PowerArmor	Default	130	0	false	industr_spacesuit	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 7 shock 1 beam 1	TRUE													
police_cap_1		Police FrancheComte	1	25	1.25	1	Helmet	Cloth	Default	76	0	false	sint_cloth	blunt 3 pierce 2 lacer 2 fire 1 cold 3 poison 1 shock 3 beam 1	TRUE													
police_medium_helmet_1		Police FrancheComte	3	300	7.5	1	Helmet	MediumArmor	Default	130	0	false	aram_armor	blunt 7 pierce 7 lacer 7 fire 6 cold 6 poison 6 shock 1 beam 1	TRUE													
civ_cap_1		CResistance	1	50	1.25	1	Helmet	Cloth	Default	80	0	false	sint_cloth	blunt 1 pierce 2 lacer 1 fire 3 cold 3 poison 2 shock 1 beam 3	TRUE													
civ_gasmask_1		CResistance	2	170	1.25	1	Helmet	LightArmor	Default	80	0	false	armored_workwear	blunt 1 pierce 2 lacer 1 fire 3 cold 3 poison 2 shock 1 beam 3	TRUE													
civ_medium_helmet_1		CResistance	3	370	3	1	Helmet	MediumArmor	Default	104	0	false	spacesuit	blunt 3 pierce 1 lacer 1 fire 6 cold 1 poison 6 shock 3 beam 6	TRUE													
civ_medium_helmet_2		CResistance	4	500	3	1	Helmet	MediumArmor	Default	104	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 6	TRUE													
civ_heavy_helmet_1		CResistance	6	800	7.5	1	Helmet	HeavyArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 7 lacer 6 fire 7 cold 6 poison 1 shock 1 beam 7	TRUE													
pirates_gasmask_1		Prison UnchainedBelt	1	70	1.25	1	Helmet	HardCloth	Default	83	0	false	plastic_workwear	blunt 1 pierce 2 lacer 1 fire 1 cold 3 poison 3 shock 3 beam 2	TRUE													
pirates_reinforced_cap_1		UnchainedBelt	2	150	1.25	1	Helmet	LightArmor	Default	86	0	false	comp_workwear	blunt 3 pierce 2 lacer 2 fire 1 cold 3 poison 3 shock 1 beam 1	TRUE													
pirates_light_helmet_1		Prison UnchainedBelt	3	210	3	1	Helmet	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 1 lacer 3 fire 1 cold 6 poison 3 shock 1 beam 6	TRUE													
pirates_medium_helmet_1		Prison UnchainedBelt	6	370	7.5	1	Helmet	MediumArmor	Default	124	0	false	metal_armor	blunt 7 pierce 6 lacer 7 fire 6 cold 7 poison 6 shock 1 beam 1	TRUE													
pirates_medium_helmet_2		Prison UnchainedBelt	4	310	7.5	1	Helmet	MediumArmor	Default	124	0	false	aram_armor	blunt 7 pierce 6 lacer 6 fire 6 cold 7 poison 1 shock 1 beam 7	TRUE													
posessed_medium_helmet_1		Possesed SheduThousand	5	300	7.5	1	Helmet	MediumArmor	Default	124	0	false	aram_armor	blunt 7 pierce 6 lacer 6 fire 6 cold 7 poison 1 shock 1 beam 7	TRUE													
venus_hat_1		Tezctlan XiomaraMasks	1	20	1.25	1	Helmet	Cloth	Quasi	76	0	false	venus_cloth	blunt 2 pierce 2 lacer 3 fire 1 cold 3 poison 3 shock 1 beam 1	TRUE													
venusXsi_light_helmet_1		XiomaraMasks	2	220	1.25	1	Helmet	LightArmor	Quasi	76	0	false	venus_armor	blunt 2 pierce 2 lacer 3 fire 1 cold 3 poison 3 shock 1 beam 1	TRUE													
venusXsi_light_helmet_2		XiomaraMasks	3	260	1.25	1	Helmet	LightArmor	Quasi	82	0	false	venus_armor	blunt 2 pierce 2 lacer 3 fire 3 cold 1 poison 3 shock 1 beam 1	TRUE													
venusXsi_light_helmet_3		XiomaraMasks	3	300	1.25	1	Helmet	LightArmor	Quasi	82	0	false	venus_armor	blunt 2 pierce 1 lacer 3 fire 1 cold 1 poison 3 shock 3 beam 2	TRUE													
venusTez_heavy_helmet_1		Tezctlan	2	400	7.5	1	Helmet	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 7 shock 1 beam 1	TRUE													
venusTez_heavy_helmet_2		Tezctlan	3	500	7.5	1	Helmet	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 7 shock 1 beam 1	TRUE													
venusTez_heavy_helmet_3		Tezctlan	5	500	7.5	1	Helmet	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 7 shock 1 beam 1	TRUE													
mercury_hat_1		Mercury	1	80	1.25	1	Helmet	Cloth	Quasi	81	0	false	mercury_cloth	blunt 1 pierce 3 lacer 2 fire 3 cold 2 poison 1 shock 1 beam 3	TRUE													
mercury_hat_2		Mercury	1	100	1.25	1	Helmet	Cloth	Quasi	82	0	false	mercury_cloth	blunt 2 pierce 2 lacer 3 fire 3 cold 1 poison 1 shock 1 beam 3	TRUE													
mercury_light_helmet_1		Mercury	2	130	1.25	1	Helmet	LightArmor	Quasi	79	0	false	mercury_armor	blunt 2 pierce 3 lacer 2 fire 3 cold 1 poison 1 shock 1 beam 3	TRUE													
mercury_medium_helmet_1		Mercury	3	400	3	1	Helmet	MediumArmor	Quasi	104	0	false	mercury_armor	blunt 3 pierce 6 lacer 3 fire 6 cold 1 poison 1 shock 1 beam 6	TRUE													
mercury_heavy_helmet_1		Mercury	5	900	7.5	1	Helmet	HeavyArmor	Quasi	124	0	false	mercury_armor	blunt 6 pierce 7 lacer 6 fire 7 cold 6 poison 1 shock 1 beam 7	TRUE													
anc_reinforced_hat_1		AnCom	1	70	1.25	1	Helmet	Cloth	Default	82	0	false	comp_workwear	blunt 3 pierce 3 lacer 2 fire 2 cold 1 poison 3 shock 1 beam 1	TRUE													
anc_agent_mask_1		AnCom	4	500	1.25	1	Helmet	LightArmor	Default	84	0	false	kevlar_armor	blunt 2 pierce 3 lacer 2 fire 1 cold 3 poison 3 shock 1 beam 1	TRUE													
anc_medium_mask_1		AnCom	3	370	3	1	Helmet	MediumArmor	Default	111	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 1 cold 1 poison 6 shock 1 beam 3	TRUE													
anc_medium_helmet_1		AnCom	7	800	3	1	Helmet	MediumArmor	Default	111	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 1 cold 1 poison 6 shock 1 beam 3	TRUE													
sbn_cap_1		SBN	2	140	1.25	1	Helmet	HardCloth	Default	81	0	false	plastic_workwear	blunt 2 pierce 1 lacer 3 fire 1 cold 1 poison 3 shock 2 beam 3	TRUE													
sbn_light_helmet_1		SBN	8	1200	3	1	Helmet	LightArmor	Default	104	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 6	TRUE													
sbn_medium_helmet_1		SBN	4	620	7.5	1	Helmet	MediumArmor	Default	130	0	false	kevlar_armor	blunt 6 pierce 7 lacer 7 fire 6 cold 7 poison 1 shock 1 beam 6	TRUE													
sbn_heavy_helmet_1		SBN	7	1000	7.5	1	Helmet	HeavyArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7	TRUE													
rwa_cap_1		RealWare SheduThousand	1	70	1.25	1	Helmet	Cloth	Default	79	0	false	sint_cloth	blunt 3 pierce 1 lacer 2 fire 3 cold 3 poison 1 shock 2 beam 1	TRUE													
rwa_light_helmet_1		RealWare SheduThousand	1	150	3	1	Helmet	LightArmor	Default	104	0	false	metal_armor	blunt 6 pierce 6 lacer 3 fire 6 cold 3 poison 2 shock 1 beam 1	TRUE													
rwa_heavy_helmet_1		RealWare SheduThousand	8	1800	7.5	1	Helmet	HeavyArmor	Default	130	0	false	spacesuit	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 7 shock 1 beam 1	TRUE													
rwa_power_helmet_1		RealWare SheduThousand	10	3000	7.5	1	Helmet	PowerArmor	Default	130	0	false	chobham_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7	TRUE													
ddr_gasmask_1		DaydreamChems	1	80	1.25	1	Helmet	HardCloth	Default	83	0	false	plastic_workwear	blunt 1 pierce 1 lacer 3 fire 1 cold 2 poison 3 shock 3 beam 2	TRUE													
ddr_chem_helmet_1		DaydreamChems	4	180	3	1	Helmet	Cloth	Default	106	0	false	comp_workwear	blunt 1 pierce 3 lacer 6 fire 1 cold 1 poison 6 shock 6 beam 3	TRUE													
ddr_reinforced_chem_helmet_1		DaydreamChems	5	300	3	1	Helmet	HardCloth	Default	109	0	false	industr_spacesuit	blunt 3 pierce 1 lacer 3 fire 6 cold 1 poison 6 shock 1 beam 6	TRUE													
ddr_power_helmet_1		DaydreamChems	8	1800	7.5	1	Helmet	PowerArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 7 lacer 7 fire 7 cold 6 poison 6 shock 1 beam 1	TRUE													
sun_power_helmet_1		Sunlight	9	1900	7.5	1	Helmet	PowerArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7	TRUE													
fra_heavy_mask_1		FrancheComte Miner Worker	4	650	7.5	1	Helmet	HeavyArmor	Default	124	0	false	ceramite_shell	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 1 shock 7 beam 1	TRUE													
dil_light_helmet_1		Dilthey	6	1000	1.25	1	Helmet	LightArmor	Default	79	0	false	kevlar_armor	blunt 3 pierce 3 lacer 2 fire 1 cold 3 poison 1 shock 2 beam 1	TRUE													
chu_manager_mask_1		ChurchRevelation	2	120	3	1	Helmet	Cloth	Default	101	0	false	workwear	blunt 6 pierce 3 lacer 6 fire 2 cold 6 poison 1 shock 1 beam 3	TRUE													
chu_power_helmet_1		ChurchRevelation	8	2100	7.5	1	Helmet	PowerArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7	TRUE													
moon_light_helmet_1		Moon	1	150	3	1	Helmet	LightArmor	Quasi	104	0	false	moon_armor	blunt 6 pierce 6 lacer 6 fire 3 cold 2 poison 1 shock 3 beam 1	TRUE													
moon_medium_helmet_1		Moon	2	350	7.5	1	Helmet	MediumArmor	Quasi	124	0	false	moon_armor	blunt 7 pierce 7 lacer 6 fire 7 cold 6 poison 1 shock 6 beam 1	TRUE													
moon_heavy_helmet_1		Moon	3	600	7.5	1	Helmet	HeavyArmor	Quasi	130	0	false	moon_armor	blunt 7 pierce 7 lacer 7 fire 6 cold 6 poison 1 shock 6 beam 1	TRUE													
spider_light_helmet_1		Tezctlan Xiomara	1	170	3	1	Helmet	HardCloth	Quasi	110	0	false	spider_armor	blunt 6 pierce 3 lacer 3 fire 1 cold 1 poison 6 shock 1 beam 6	TRUE													
prison_mask_3		Prison UnchainedBelt Possesed	1	30	1.25	1	Helmet	HardCloth	Default	82	0	false	sint_cloth	blunt 3 pierce 3 lacer 2 fire 2 cold 3 poison 1 shock 1 beam 1	TRUE													
laborer_hard_cap_1		Worker PlanetBridge Grasshopper	1	85	1.25	1	Helmet	HardCloth	Default	79	0	false	workwear	blunt 2 pierce 3 lacer 3 fire 1 cold 3 poison 1 shock 2 beam 1	TRUE													
miner_hard_cap_1		Miner CoreWard	1	70	1.25	1	Helmet	HardCloth	Default	85	0	false	armored_workwear	blunt 3 pierce 3 lacer 2 fire 3 cold 1 poison 1 shock 2 beam 1	TRUE													
miner_hard_cap_2		Miner CoreWard	2	100	1.25	1	Helmet	HardCloth	Default	82	0	false	armored_workwear	blunt 3 pierce 2 lacer 2 fire 3 cold 1 poison 1 shock 3 beam 1	TRUE													
police_cap_2		Police FrancheComte	1	50	1.25	1	Helmet	HardCloth	Default	83	0	false	workwear	blunt 2 pierce 3 lacer 2 fire 1 cold 3 poison 1 shock 3 beam 1	TRUE													
police_heavy_helmet_2		Police FrancheComte	6	900	7.5	1	Helmet	HeavyArmor	Default	124	0	false	ceramite_shell	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 1 shock 7 beam 1	TRUE													
posessed_light_helmet_1		Possesed SheduThousand	3	180	1.25	1	Helmet	LightArmor	Quasi	85	0	false	bone_armor	blunt 3 pierce 2 lacer 3 fire 2 cold 1 poison 1 shock 3 beam 1	TRUE													
rwa_light_helmet_2		RealWare SheduThousand	4	450	1.25	1	Helmet	LightArmor	Default	85	0	false	kevlar_armor	blunt 3 pierce 3 lacer 2 fire 3 cold 2 poison 1 shock 1 beam 1	TRUE													
chu_head_device_1		none	1	15	1.25	1	Helmet	HardCloth	Default	85	0	false		blunt 3 pierce 2 lacer 3 fire 2 cold 1 poison 1 shock 1 beam 3	TRUE													
moon_heavy_helmet_2		Moon	3	600	7.5	1	Helmet	HeavyArmor	Quasi	130	0	false	moon_armor	blunt 7 pierce 7 lacer 6 fire 6 cold 7 poison 6 shock 1 beam 1	TRUE													
ron_mask_1		Ron	1	350	1.25	1	Helmet	MediumArmor	Quasi	76	0	false		blunt 3 pierce 3 lacer 3 fire 2 cold 2 poison 1 shock 1 beam 1	TRUE													
christmas_hat		none	100	30	1.25	1	Helmet	Cloth	Default	82	0	false	cloth	blunt 3 pierce 3 lacer 2 fire 2 cold 3 poison 1 shock 1 beam 1	TRUE													
#end																												
																												
#leggings																												
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	ArmorClass	ArmorSubClass	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory	ResistSheet														
common_pants_1		Common Possesed	1	10	0.5	1	Leggings	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_pants_2		Common Managment	1	20	0.5	1	Leggings	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_pants_3		Common Possesed Managment	1	10	0.5	1	Leggings	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_pants_4		Common Possesed Managment	1	10	0.5	1	Leggings	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
science_pants_1		DaydreamChems Science	1	50	1.25	1	Leggings	Cloth	Default	77	0	false	plastic_workwear	blunt 3 pierce 1 lacer 1 fire 1 cold 3 poison 3 shock 3 beam 3														
science_pants_2		DaydreamChems Science	1	100	1.25	1	Leggings	Cloth	Default	82	0	false	plastic_workwear	blunt 3 pierce 3 lacer 1 fire 1 cold 1 poison 3 shock 3 beam 3														
science_reinforced_pants_1		DaydreamChems Science	2	350	1.25	1	Leggings	HardCloth	Default	78	0	false	comp_workwear	blunt 3 pierce 3 lacer 2 fire 1 cold 1 poison 3 shock 3 beam 3														
science_chem_pants_1		DaydreamChems Science	3	250	3	1	Leggings	Cloth	Default	103	0	false	plastic_workwear	blunt 3 pierce 3 lacer 1 fire 1 cold 1 poison 6 shock 6 beam 6														
medical_pants_1		DaydreamChems Medical	1	60	1.25	1	Leggings	Cloth	Default	83	0	false	cloth	blunt 1 pierce 1 lacer 3 fire 1 cold 3 poison 3 shock 3 beam 3														
medical_chem_pants_1		DaydreamChems Medical	2	90	3	1	Leggings	Cloth	Default	103	0	false	plastic_workwear	blunt 3 pierce 3 lacer 1 fire 1 cold 1 poison 6 shock 6 beam 6														
medical_medium_pants_1		DaydreamChems Medical	4	450	3	1	Leggings	MediumArmor	Default	104	0	false	kevlar_armor	blunt 3 pierce 6 lacer 1 fire 1 cold 6 poison 3 shock 1 beam 6														
medical_heavy_pants_1		DaydreamChems Medical	6	1100	7.5	1	Leggings	HeavyArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
prison_pants_1		Prison UnchainedBelt	1	20	1.25	1	Leggings	Cloth	Default	85	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 1														
prison_reinforced_pants_1		Prison UnchainedBelt	3	210	1.25	1	Leggings	HardCloth	Default	82	0	false	armored_workwear	blunt 3 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 1														
prison_light_pants_1		Prison UnchainedBelt	2	200	1.25	1	Leggings	LightArmor	Default	82	0	false	kevlar_armor	blunt 3 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 1														
prison_medium_pants_1		Prison UnchainedBelt	4	750	7.5	1	Leggings	MediumArmor	Default	130	0	false	kevlar_armor	blunt 8 pierce 8 lacer 6 fire 6 cold 8 poison 6 shock 2 beam 1														
prison_heavy_pants_1		Prison UnchainedBelt	7	1300	7.5	1	Leggings	HeavyArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 8 fire 8 cold 6 poison 6 shock 2 beam 1														
military_pants_1		Military SheduThousand	1	100	1.25	1	Leggings	HardCloth	Default	79	0	false	workwear	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 1 beam 3														
military_pants_2		Military SheduThousand	1	170	1.25	1	Leggings	HardCloth	Default	79	0	false	workwear	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 1 beam 3														
military_doc_pants_1		Military Medical	3	400	3	1	Leggings	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 6 lacer 6 fire 3 cold 3 poison 3 shock 1 beam 1														
military_light_pants_1		Police Military SheduThousand	2	250	3	1	Leggings	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 6 lacer 6 fire 3 cold 3 poison 3 shock 1 beam 1														
military_medium_pants_1		Military SheduThousand	3	650	7.5	1	Leggings	MediumArmor	Default	124	0	false	aram_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 2 shock 1 beam 8														
military_heavy_pants_1		Military SheduThousand	6	1200	7.5	1	Leggings	HeavyArmor	Default	130	0	false	aram_armor	blunt 8 pierce 8 lacer 6 fire 6 cold 6 poison 2 shock 1 beam 8														
military_power_pants_1		Military SheduThousand	9	2200	7.5	1	Leggings	PowerArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 8 fire 8 cold 6 poison 6 shock 2 beam 1														
laborer_pants_1		Worker PlanetBridge Grasshopper	1	30	3	1	Leggings	Cloth	Default	104	0	false	cloth	blunt 1 pierce 1 lacer 6 fire 6 cold 3 poison 6 shock 2 beam 3														
laborer_pants_2		Worker PlanetBridge Grasshopper	1	50	1.25	1	Leggings	Cloth	Default	76	0	false	sint_cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
laborer_pants_3		Worker PlanetBridge Grasshopper	2	70	1.25	1	Leggings	Cloth	Default	76	0	false	sint_cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
laborer_warm_pants_1		Worker PlanetBridge Grasshopper	2	120	1.25	1	Leggings	HardCloth	Default	82	0	false	sint_cloth	blunt 3 pierce 2 lacer 3 fire 1 cold 3 poison 3 shock 3 beam 1														
laborer_medium_pants_1		Worker PlanetBridge Grasshopper	4	550	3	1	Leggings	MediumArmor	Default	111	0	false	spacesuit	blunt 3 pierce 2 lacer 6 fire 6 cold 1 poison 6 shock 3 beam 1														
miner_pants_1		Miner CoreWard	1	10	3	1	Leggings	Cloth	Default	104	0	false	plastic_workwear	blunt 1 pierce 1 lacer 3 fire 6 cold 6 poison 6 shock 3 beam 1														
miner_reinforced_pants_1		Miner CoreWard	2	160	1.25	1	Leggings	HardCloth	Default	82	0	false	comp_workwear	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 3 shock 1 beam 1														
miner_medium_pants_1		Miner CoreWard	5	800	7.5	1	Leggings	MediumArmor	Default	130	0	false	industr_spacesuit	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 8 shock 2 beam 1														
miner_power_pants_1		Miner CoreWard	7	1600	7.5	1	Leggings	PowerArmor	Default	130	0	false	industr_spacesuit	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 8 shock 2 beam 1														
police_pants_1		Police FrancheComte	1	20	1.25	1	Leggings	Cloth	Default	76	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
police_medium_pants_1		Police FrancheComte	3	800	7.5	1	Leggings	MediumArmor	Default	130	0	false	aram_armor	blunt 8 pierce 8 lacer 8 fire 6 cold 6 poison 6 shock 2 beam 1														
police_heavy_pants_1		Police FrancheComte	7	1200	7.5	1	Leggings	HeavyArmor	Default	124	0	false	ceramite_shell	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 2 shock 8 beam 1														
civ_pants_1		CResistance Miner Worker	1	20	1.25	1	Leggings	Cloth	Default	80	0	false	cloth	blunt 1 pierce 3 lacer 1 fire 3 cold 3 poison 3 shock 1 beam 3														
civ_pants_2		CResistance Miner Worker	1	20	1.25	1	Leggings	Cloth	Default	80	0	false	sint_cloth	blunt 1 pierce 3 lacer 1 fire 3 cold 3 poison 1 shock 3 beam 3														
civ_pants_3		CResistance	3	20	1.25	1	Leggings	HardCloth	Default	76	0	false	workwear	blunt 3 pierce 3 lacer 2 fire 3 cold 3 poison 1 shock 1 beam 3														
civ_medium_pants_1		CResistance Miner Worker	2	600	3	1	Leggings	MediumArmor	Default	104	0	false	spacesuit	blunt 3 pierce 1 lacer 1 fire 6 cold 1 poison 6 shock 3 beam 6														
civ_medium_pants_2		CResistance	3	800	3	1	Leggings	MediumArmor	Default	104	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 6														
civ_heavy_pants_1		CResistance	6	1800	7.5	1	Leggings	HeavyArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 6 fire 8 cold 6 poison 2 shock 1 beam 8														
pirates_pants_1		Prison UnchainedBelt	1	60	1.25	1	Leggings	Cloth	Default	83	0	false	plastic_workwear	blunt 1 pierce 2 lacer 1 fire 1 cold 3 poison 3 shock 3 beam 3														
pirates_reinforced_pants_1		Prison UnchainedBelt	1	130	1.25	1	Leggings	HardCloth	Default	86	0	false	comp_workwear	blunt 3 pierce 3 lacer 3 fire 1 cold 3 poison 3 shock 1 beam 2														
pirates_reinforced_pants_2		Prison UnchainedBelt	1	150	1.25	1	Leggings	HardCloth	Default	76	0	false	armored_workwear	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
pirates_light_pants_1		UnchainedBelt	2	250	3	1	Leggings	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 2 lacer 3 fire 1 cold 6 poison 3 shock 1 beam 6														
pirates_medium_pants_1		UnchainedBelt	6	600	7.5	1	Leggings	MediumArmor	Default	124	0	false	metal_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 8 poison 6 shock 2 beam 1														
pirates_medium_pants_2		UnchainedBelt	4	450	7.5	1	Leggings	MediumArmor	Default	124	0	false	aram_armor	blunt 8 pierce 6 lacer 6 fire 6 cold 8 poison 2 shock 1 beam 8														
posessed_medium_pants_1		Possesed SheduThousand	5	320	7.5	1	Leggings	MediumArmor	Default	124	0	false	aram_armor	blunt 8 pierce 6 lacer 6 fire 6 cold 8 poison 1 shock 2 beam 8														
venus_pants_1		Tezctlan XiomaraMasks	1	70	1.25	1	Leggings	Cloth	Quasi	76	0	false	venus_cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 3 shock 1 beam 1														
venusTez_heavy_pants_1		Tezctlan	3	700	7.5	1	Leggings	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 8 shock 2 beam 1														
venusTez_heavy_pants_2		Tezctlan	5	750	7.5	1	Leggings	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 8 shock 2 beam 1														
